,基金代码,基金简称
12241,161612,融通深证成份指数A
12242,161613,融通创业板指数A
12243,161614,融通四季添利债券(LOF)A
12244,161615,融通易支付货币B
12245,161616,融通医疗保健行业混合A/B
12246,161617,融通医疗保健行业混合A/B(后端)
12247,161618,融通岁岁添利定开债A
12248,161619,融通岁岁添利定开债B
12249,161620,融通核心价值混合
12250,161622,融通汇财宝货币A
12251,161623,融通汇财宝货币B
12252,161624,融通可转债债券A
12253,161625,融通可转债债券C
12254,161626,融通通福债券(LOF)A
12255,161627,融通通福债券(LOF)C
12256,161628,融通中证云计算与大数据主题指数(LOF)
12257,161631,融通人工智能指数(LOF)A
12258,161653,融通债券A/B(后端)
12259,161654,融通深证100指数A(后端)
12260,161655,融通蓝筹成长混合(后端)
12261,161656,融通行业景气混合A(后端)
12262,161657,融通巨潮100指数A(LOF)(后端)
12263,161659,融通动力先锋混合(后端)
12264,161660,融通领先成长混合(LOF)A(后端)
12265,161661,融通内需驱动混合(后端)
12266,161662,融通深证成份指数A(后端)
12267,161663,融通创业板指数A(后端)
12268,161693,融通债券C
12269,161706,招商优质成长混合(LOF)
12270,161707,招商优质成长混合(LOF)(后端)
12271,161713,招商信用添利债券(LOF)A
12272,161715,招商大宗商品(LOF)
12273,161716,招商双债增强债券(LOF)C
12274,161718,招商沪深300高贝塔
12275,161720,招商中证全指证券公司指数(LOF)A
12276,161721,招商沪深300地产等权重指数A
12277,161722,招商丰泰混合(LOF)
12278,161723,招商中证银行指数A
12279,161724,招商中证煤炭等权指数(LOF)A
12280,161725,招商中证白酒指数(LOF)A
12281,161726,招商国证生物医药指数(LOF)A
12282,161727,招商增荣混合(LOF)
12283,161728,招商瑞智优选混合(LOF)
12284,161729,招商3年封闭瑞利混合
12285,161810,银华内需精选混合(LOF)
12286,161811,银华沪深300指数(LOF)
12287,161812,银华深证100指数(LOF)
12288,161815,银华抗通胀主题
12289,161816,银华中证等权重90指数(LOF)
12290,161818,银华消费主题混合
12291,161820,银华纯债信用债券(LOF)
12292,161823,银华永兴纯债债券(LOF)A
12293,161824,银华永兴纯债债券(LOF)C
12294,161831,银华恒生中国企业指数
12295,161834,银华鑫锐灵活配置混合(LOF)
12296,161837,银华大盘两年定开混合
12297,161838,银华创业板两年定期开放混合
12298,161902,万家增强收益债券
12299,161903,万家行业优选混合(LOF)
12300,161907,万家中证红利指数(LOF)
12301,161908,万家添利债券(LOF)
12302,161910,万家新机遇价值驱动A
12303,161911,万家强化收益定开债
12304,161912,万家社会责任18个月定开A
12305,161913,万家社会责任18个月定开C
12306,161914,万家创业板2年定期开放混合A
12307,161915,万家创业板2年定期开放混合C
12308,162006,长城久富混合(LOF)
12309,162102,金鹰中小盘精选混合
12310,162105,金鹰持久增利债券(LOF)C
12311,162107,金鹰量化精选股票(LOF)
12312,162108,金鹰元盛债券型发起式C
12313,162201,泰达宏利成长混合
12314,162202,泰达宏利周期混合
12315,162203,泰达宏利稳定混合
12316,162204,泰达宏利行业混合
12317,162205,泰达宏利风险预算混合
12318,162206,泰达宏利货币A
12319,162207,泰达宏利效率优选混合
12320,162208,泰达宏利首选企业股票
12321,162209,泰达宏利市值优选混合
12322,162210,泰达宏利集利债券A
12323,162211,泰达宏利品质生活混合
12324,162212,泰达宏利红利先锋混合
12325,162213,泰达宏利沪深300指数增强A
12326,162214,泰达宏利领先中小盘混合
12327,162215,泰达宏利聚利债券(LOF)
12328,162216,泰达中证500指数增强(LOF)
12329,162299,泰达宏利集利债券C
12330,162307,海富通中证100指数(LOF)A
12331,162411,华宝标普油气上游股票人民币A
12332,162412,华宝医疗ETF联接A
12333,162413,华宝中证1000指数
12334,162414,华宝新机遇混合(LOF)A
12335,162415,华宝标普美国消费人民币A
12336,162416,华宝港股通恒生香港35
12337,162509,国联安中证100指数(LOF)
12338,162510,国联安中小综指(LOF)
12339,162511,国联安双佳信用债券(LOF)
12340,162605,景顺长城鼎益混合(LOF)
12341,162606,景顺长城鼎益混合(LOF)(后端)
12342,162607,景顺长城资源垄断混合
12343,162703,广发小盘成长混合(LOF)A
12344,162711,广发中证500ETF联接A
12345,162712,广发聚利债券(LOF)A
12346,162713,广发中证500ETF联接A(后端)
12347,162714,广发深证100指数(LOF)A
12348,162715,广发聚源债券(LOF)A
12349,162716,广发聚源债券(LOF)C
12350,162717,广发再融资主题(LOF)A
12351,162719,广发道琼斯石油指数人民币A
12352,162720,广发创业板两年定开混合
12353,162907,泰信中证锐联基本面400指数(LOF)
12354,163001,长信医疗保健混合(LOF)A
12355,163003,长信利鑫债券(LOF)C
12356,163005,长信利众债券(LOF)C
12357,163007,长信利众债券(LOF)A
12358,163008,长信利鑫债券(LOF)A
12359,163109,申万菱信深证成份指数(LOF)
12360,163110,申万菱信量化小盘股票(LOF)A
12361,163111,申万菱信中小企业100指数(LOF)A
12362,163113,申万菱信中证申万证券行业指数
12363,163114,申万菱信中证环保产业指数(LOF)A
12364,163115,申万菱信中证军工指数(LOF)
12365,163116,申万中证申万电子行业投资指数(LOF)A
12366,163118,申万菱信中证申万医药生物指数(LOF)
12367,163208,诺安油气能源
12368,163209,诺安创业板指数增强(LOF)A
12369,163210,诺安纯债定开债A
12370,163211,诺安纯债定开债C
12371,163302,大摩资源优选混合(LOF)
12372,163402,兴全趋势投资混合(LOF)
12373,163403,兴全趋势投资混合(LOF)(后端)
12374,163406,兴全合润混合(LOF)
12375,163407,兴全沪深300指数(LOF)A
12376,163408,兴全沪深300指数(LOF)A(后端)
12377,163409,兴全绿色投资混合(LOF)
12378,163410,兴全绿色投资混合(LOF)(后端)
12379,163411,兴全精选混合
12380,163412,兴全轻资产混合(LOF)
12381,163413,兴全轻资产混合(LOF)(后端)
12382,163415,兴全商业模式优选混合
12383,163416,兴全商业模式优选混合(后端)
12384,163417,兴全合宜混合(LOF)A
12385,163418,兴全合兴两年封闭运作混合(LOF)A
12386,163503,天治核心成长混合(LOF)
12387,163801,中银中国混合(LOF)
12388,163802,中银货币A
12389,163803,中银持续增长混合A
12390,163804,中银收益混合A
12391,163805,中银策略混合
12392,163806,中银增利债券
12393,163807,中银优选灵活配置混合A
12394,163808,中银中证100指数增强
12395,163809,中银蓝筹混合
12396,163810,中银价值混合
12397,163811,中银双利债券A
12398,163812,中银双利债券B
12399,163813,中银全球策略
12400,163816,中银转债增强债券A
12401,163817,中银转债增强债券B
12402,163818,中银中小盘成长混合
12403,163819,中银信用增利债券(LOF)A
12404,163820,中银货币B
12405,163821,中银沪深300等权重指数
12406,163822,中银主题策略混合
12407,163823,中银稳健策略混合
12408,163825,中银互利半年定开债
12409,163827,中银产业债债券A
12410,163907,中海惠裕纯债发起式
12411,164105,华富强化回报债券(LOF)
12412,164205,天弘文化新兴产业
12413,164206,天弘添利债券(LOF)C
12414,164208,天弘丰利债券(LOF)
12415,164210,天弘同利债券(LOF)C
12416,164304,新华中证环保产业指数
12417,164401,前海开源中证健康产业指数
12418,164402,前海开源中航军工指数
12419,164403,前海开源沪港深农业混合
12420,164508,国富中证100指数增强(LOF)
12421,164509,国富恒利债券(LOF)A
12422,164510,国富恒利债券(LOF)C
12423,164606,华泰柏瑞信用增利债(LOF)A
12424,164701,汇添富黄金及贵金属
12425,164702,汇添富季季红定开债
12426,164703,汇添富纯债债券(LOF)
12427,164705,汇添富恒生指数A
12428,164808,工银四季收益债券(LOF)
12429,164809,工银中证500ETF联接A
12430,164810,工银纯债定开债
12431,164811,工银中证京津冀协同发展指数A
12432,164814,工银双债增强债券
12433,164818,工银中证传媒指数(LOF)A
12434,164824,工银印度基金人民币
12435,164825,工银中证京津冀协同发展指数C
12436,164826,工银创业板两年定开混合A
12437,164902,交银信用添利债券(LOF)
12438,164903,交银信用添利债券(LOF)(后端)
12439,164905,交银国证新能源指数(LOF)A
12440,164906,交银中证海外中国互联网指数
12441,164908,交银中证环境治理(LOF)A
12442,165309,建信沪深300指数(LOF)
12443,165310,建信沪深300指数增强(LOF)A
12444,165311,建信信用增强债券(LOF)A
12445,165312,建信央视财经50指数(LOF)
12446,165313,建信优势动力混合(LOF)
12447,165314,建信信用增强债券(LOF)C
12448,165317,建信丰裕多策略混合(LOF)
12449,165508,信诚深度价值混合(LOF)
12450,165509,信诚增强收益债券(LOF)
12451,165510,信诚四国配置
12452,165511,中信保诚中证500指数(LOF)A
12453,165512,信诚新机遇混合(LOF)
12454,165513,信诚全球商品主题
12455,165515,信诚沪深300指数(LOF)A
12456,165516,信诚周期轮动混合(LOF)
12457,165517,信诚双盈债券(LOF)
12458,165519,信诚中证800医药指数(LOF)A
12459,165520,信诚中证800有色指数(LOF)A
12460,165521,信诚中证800金融(LOF)A
12461,165522,信诚中证TMT产业主题指数(LOF)A
12462,165523,信诚中证信息安全指数(LOF)A
12463,165524,信诚中证智能家居指数(LOF)A
12464,165525,信诚中证基建工程指数(LOF)A
12465,165526,信诚新旺混合(LOF)A
12466,165527,信诚新旺混合(LOF)C
12467,165528,信诚鼎利
12468,165530,中信保诚惠泽18个月定开债券
12469,165531,信诚多策略灵活配置混合
12470,165806,东吴沪深300指数A
12471,165810,东吴沪深300指数C
12472,166001,中欧新趋势混合A
12473,166002,中欧新蓝筹混合A
12474,166005,中欧价值发现混合A
12475,166006,中欧行业成长混合(LOF)A
12476,166007,中欧互通精选混合A
12477,166008,中欧增强回报债券(LOF)A
12478,166009,中欧新动力混合(LOF)A
12479,166010,中欧鼎利债券A
12480,166011,中欧盛世成长混合(LOF)A
12481,166012,中欧信用增利债券(LOF)C
12482,166014,中欧货币A
12483,166015,中欧货币B
12484,166016,中欧纯债债券(LOF)C
12485,166019,中欧价值智选混合A
12486,166020,中欧成长优选混合A
12487,166023,中欧瑞丰灵活配置混合(LOF)A
12488,166024,中欧恒利三年定期开放混合
12489,166025,中欧远见两年定开混合A
12490,166027,中欧创业板两年定开混合A
12491,166105,信达澳银鑫安债券
12492,166107,信达澳银量化多因子混合(LOF)A
12493,166108,信达澳银量化多因子混合(LOF)C
12494,166109,信达澳银量化先锋(LOF)A
12495,166110,信达澳银量化先锋(LOF)C
12496,166301,华商新趋势优选灵活配置混合
12497,166401,浦银安盛稳健增利债券C
12498,166402,浦银安盛沪港深基本面100
12499,166801,浙商聚潮新思维混合
12500,166802,浙商沪深300指数增强
12501,166803,浙商惠民纯债A
12502,166902,民生加银平稳增利A
12503,166903,民生加银平稳增利C
12504,166904,民生加银平稳添利债券A
12505,166905,民生加银平稳添利债券C
12506,167001,平安鼎泰混合(LOF)
12507,167002,平安鼎越混合(LOF)
12508,167003,平安鼎弘混合(LOF)A
12509,167301,方正富邦保险主题指数
12510,167302,方正富邦大湾区综指(LOF)
12511,167501,安信宝利债券(LOF)
12512,167503,安信中证一带一路主题指数
12513,167504,安信中短利率债(LOF)A
12514,167505,安信中短利率债(LOF)C
12515,167506,安信深圳科技指数(LOF)A
12516,167507,安信深圳科技指数(LOF)C
12517,167508,安信价值发现两年定开混合(LOF)
12518,167601,国金沪深300指数增强
12519,167702,德邦量化优选股票(LOF)A
12520,167703,德邦量化优选股票(LOF)C
12521,168002,国寿安保策略精选混合(LOF)
12522,168101,九泰锐智事件驱动混合(LOF)
12523,168102,九泰锐富事件驱动混合发起式(LOF)A
12524,168103,九泰锐益混合(LOF)
12525,168104,九泰锐丰灵活配置混合(LOF)A
12526,168105,九泰泰富灵活配置混合(LOF)
12527,168106,九泰盈华量化混合(LOF)A
12528,168107,九泰盈华量化混合(LOF)C
12529,168111,九泰锐丰灵活配置混合(LOF)C
12530,168203,中融国证钢铁行业指数(LOF)
12531,168204,中融中证煤炭指数(LOF)
12532,168205,中融中证银行指数(LOF)
12533,168207,中融创业板两年定开混合
12534,168301,东海祥龙混合(LOF)
12535,168401,红土转型精选混合(LOF)
12536,168501,北信瑞丰产业升级
12537,168601,汇安裕阳定开混合
12538,168701,合煦智远金融科技指数(LOF)A
12539,168702,合煦智远金融科技指数(LOF)C
12540,169101,东方红睿丰混合
12541,169102,东方红睿阳三年混合
12542,169103,东方红睿轩三年定开混合
12543,169104,东方红睿满沪港深混合(LOF)
12544,169105,东方红睿华沪港深混合(LOF)
12545,169106,东方红创新优选定开混合
12546,169107,东方红恒阳五年定开混合
12547,169108,东方红均衡优选定开混合
12548,169109,东方红睿和三年定开混合A
12549,169201,浙商鼎盈事件驱动混合
12550,180001,银华优势企业混合
12551,180003,银华-道琼斯88指数
12552,180008,银华货币A
12553,180009,银华货币B
12554,180010,银华优质增长混合
12555,180011,银华优势企业混合(后端)
12556,180012,银华富裕主题混合
12557,180013,银华领先策略混合
12558,180015,银华增强收益债券
12559,180018,银华和谐主题混合
12560,180020,银华成长先锋混合
12561,180025,银华信用双利债券A
12562,180026,银华信用双利债券C
12563,180028,银华永祥灵活配置混合
12564,180031,银华中小盘混合
12565,180101,蛇口产园
12566,180201,广州广河
12567,180301,盐港REIT
12568,180801,首钢绿能
12569,183001,银华全球优选
12570,184801,鹏华前海万科REITS
12571,200001,长城久恒灵活配置混合
12572,200002,长城久泰沪深300指数A
12573,200003,长城货币A
12574,200006,长城消费增值混合
12575,200007,长城安心回报混合
12576,200008,长城品牌优选混合
12577,200009,长城稳健增利债券A
12578,200010,长城双动力混合
12579,200012,长城中小盘成长混合
12580,200013,长城积极增利债券A
12581,200015,长城优化升级混合A
